full_var_info,measure_type,retrieval_practice,change_direction,condition,prop,actual_net,actual_pair
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,b,pair_129
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.4,i,pair_591
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,b,pair_129
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.2,i,pair_591
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.07142857142857142,b,pair_129
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,i,pair_591
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5,b,pair_129
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.25,i,pair_591
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.3333333333333333,b,pair_130
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,i,pair_592
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,b,pair_130
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.14285714285714285,i,pair_592
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.14285714285714285,b,pair_130
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.07142857142857142,i,pair_592
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.2857142857142857,b,pair_130
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,i,pair_592
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.3333333333333333,b,pair_131
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,i,pair_593
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.16666666666666666,b,pair_131
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,i,pair_593
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,b,pair_131
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,i,pair_593
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.2857142857142857,b,pair_131
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4,i,pair_593
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,b,pair_132
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0,i,pair_594
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,b,pair_132
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.42857142857142855,i,pair_594
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,b,pair_132
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.08333333333333333,i,pair_594
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5,b,pair_132
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,i,pair_594
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,c,pair_133
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,j,pair_595
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,c,pair_133
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,j,pair_595
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.2,c,pair_133
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2857142857142857,j,pair_595
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5333333333333333,c,pair_133
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2857142857142857,j,pair_595
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5714285714285714,c,pair_134
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.625,j,pair_596
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_134
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_596
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_134
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2857142857142857,j,pair_596
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,c,pair_134
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.42857142857142855,j,pair_596
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,c,pair_135
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,j,pair_597
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,c,pair_135
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,j,pair_597
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.0625,c,pair_135
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.16666666666666666,j,pair_597
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4375,c,pair_135
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4166666666666667,j,pair_597
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,c,pair_136
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.625,j,pair_598
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,c,pair_136
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_598
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.14285714285714285,c,pair_136
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.1875,j,pair_598
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5,c,pair_136
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.25,j,pair_598
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,c,pair_137
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,j,pair_599
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_137
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,j,pair_599
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_137
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.3125,j,pair_599
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.25,c,pair_137
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.25,j,pair_599
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.125,c,pair_138
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,j,pair_600
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_138
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,j,pair_600
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.1875,c,pair_138
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,j,pair_600
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5625,c,pair_138
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.0625,j,pair_600
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,c,pair_139
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.2857142857142857,j,pair_601
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.25,c,pair_139
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.2857142857142857,j,pair_601
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.2,c,pair_139
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.6363636363636364,j,pair_601
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4,c,pair_139
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.09090909090909091,j,pair_601
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0,c,pair_140
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.2857142857142857,j,pair_602
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.2857142857142857,c,pair_140
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.2857142857142857,j,pair_602
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.25,c,pair_140
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.23076923076923078,j,pair_602
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.25,c,pair_140
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3076923076923077,j,pair_602
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.14285714285714285,c,pair_141
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.2,j,pair_603
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_141
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.2,j,pair_603
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,c,pair_141
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.08333333333333333,j,pair_603
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4,c,pair_141
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.4166666666666667,j,pair_603
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,c,pair_142
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,j,pair_604
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,c,pair_142
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,j,pair_604
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_142
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.15384615384615385,j,pair_604
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5,c,pair_142
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.38461538461538464,j,pair_604
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,c,pair_143
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.125,j,pair_605
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_143
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,j,pair_605
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,c,pair_143
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.09090909090909091,j,pair_605
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,c,pair_143
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.36363636363636365,j,pair_605
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.42857142857142855,c,pair_144
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,j,pair_606
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,c,pair_144
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,j,pair_606
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_144
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.3,j,pair_606
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5384615384615384,c,pair_144
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2,j,pair_606
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0,c,pair_145
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.875,j,pair_607
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,c,pair_145
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_607
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.15384615384615385,c,pair_145
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,j,pair_607
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.46153846153846156,c,pair_145
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.3333333333333333,j,pair_607
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,c,pair_146
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.375,j,pair_608
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,c,pair_146
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.375,j,pair_608
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.42857142857142855,c,pair_146
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.06666666666666667,j,pair_608
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.2857142857142857,c,pair_146
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.7333333333333333,j,pair_608
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.14285714285714285,c,pair_147
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.25,j,pair_609
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,c,pair_147
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_609
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_147
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,j,pair_609
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.5,c,pair_147
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.375,j,pair_609
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.5,c,pair_148
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.42857142857142855,j,pair_610
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.3333333333333333,c,pair_148
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_610
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.21428571428571427,c,pair_148
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.38461538461538464,j,pair_610
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.42857142857142855,c,pair_148
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.38461538461538464,j,pair_610
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.6,c,pair_149
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.5,j,pair_611
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_149
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.125,j,pair_611
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_149
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.5,j,pair_611
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.25,c,pair_149
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2,j,pair_611
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.2857142857142857,c,pair_150
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.2857142857142857,j,pair_612
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.14285714285714285,c,pair_150
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.14285714285714285,j,pair_612
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0,c,pair_150
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2,j,pair_612
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.42857142857142855,c,pair_150
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.1,j,pair_612
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.6,c,pair_151
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.3333333333333333,j,pair_613
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_151
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.3333333333333333,j,pair_613
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.3076923076923077,c,pair_151
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.2857142857142857,j,pair_613
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.46153846153846156,c,pair_151
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.2857142857142857,j,pair_613
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,c,pair_152
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.3333333333333333,j,pair_614
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,c,pair_152
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_614
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,c,pair_152
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.25,j,pair_614
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.4666666666666667,c,pair_152
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.5,j,pair_614
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.25,c,pair_153
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.42857142857142855,j,pair_615
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,c,pair_153
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.14285714285714285,j,pair_615
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.13333333333333333,c,pair_153
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.16666666666666666,j,pair_615
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.6666666666666666,c,pair_153
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.25,j,pair_615
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.625,c,pair_154
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.625,j,pair_616
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0.125,c,pair_154
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0.25,j,pair_616
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.06666666666666667,c,pair_154
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.08333333333333333,j,pair_616
prop_rpneg_decreasetog_practice,prop,rpneg,decreasetog,practice,0.3333333333333333,c,pair_154
prop_rpneg_decreasetog_control,prop,rpneg,decreasetog,control,0.25,j,pair_616
prop_rppos_increasetog_practice,prop,rppos,increasetog,practice,0.375,c,pair_155
prop_rppos_increasetog_control,prop,rppos,increasetog,control,0.16666666666666666,j,pair_617
prop_rppos_decreasetog_practice,prop,rppos,decreasetog,practice,0,c,pair_155
prop_rppos_decreasetog_control,prop,rppos,decreasetog,control,0,j,pair_617
prop_rpneg_increasetog_practice,prop,rpneg,increasetog,practice,0.2,c,pair_155
prop_rpneg_increasetog_control,prop,rpneg,increasetog,control,0.09090909090909091,j,pair_617
